gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
CRYING,0.4884189963340759,0.4684564471244812,0.48015347123146057,0.4363308846950531,0.4820086658000946,0.40845543146133423,0.48590952157974243,0.39035362005233765,0.48586174845695496,0.3794313669204712,0.5026126503944397,0.3837072551250458,0.5150123238563538,0.35089999437332153,0.5235289335250854,0.33201295137405396,0.5297008752822876,0.31848424673080444,0.5147402286529541,0.3959045708179474,0.5229063034057617,0.38796430826187134,0.5179135203361511,0.3967532515525818,0.5119851231575012,0.4061720073223114,0.5218130946159363,0.4147031009197235,0.5231490731239319,0.410453200340271,0.5188132524490356,0.4170643091201782,0.5137457847595215,0.42467546463012695,0.5259332060813904,0.43242889642715454,0.5253583192825317,0.4284997582435608,0.5209658741950989,0.43459615111351013,0.5162705779075623,0.44124704599380493
CRYING,0.5360824465751648,0.8449892401695251,0.5194653272628784,0.8626909255981445,0.5121956467628479,0.8899991512298584,0.5110569596290588,0.9157646894454956,0.5125529170036316,0.9361724257469177,0.510420560836792,0.8984344005584717,0.5082893967628479,0.9437671303749084,0.5081747174263,0.9705677628517151,0.5084317326545715,0.9913504123687744,0.5216607451438904,0.8990272283554077,0.5194646120071411,0.9480706453323364,0.5191646218299866,0.9775048494338989,0.5184498429298401,0.9989672899246216,0.5338547229766846,0.8961320519447327,0.5306999683380127,0.9419808983802795,0.529606282711029,0.9701220393180847,0.5276179313659668,0.9913510680198669,0.5457178950309753,0.8901156187057495,0.5455440282821655,0.9220390915870667,0.5444193482398987,0.942191481590271,0.5421890616416931,0.9599373936653137
CRYING,0.5488830208778381,0.6624882221221924,0.5260385870933533,0.6407675743103027,0.48655804991722107,0.6334867477416992,0.45036354660987854,0.6355655193328857,0.4180055260658264,0.636263906955719,0.4769012928009033,0.6845524907112122,0.43192219734191895,0.697437047958374,0.39626941084861755,0.6968850493431091,0.36842694878578186,0.6918104290962219,0.4761981666088104,0.7027989029884338,0.4214136600494385,0.7146718502044678,0.3810442388057709,0.7083964347839355,0.35180115699768066,0.696905791759491,0.4749176502227783,0.7116701602935791,0.42273637652397156,0.7212590575218201,0.3882412910461426,0.7137130498886108,0.3637276589870453,0.7020134329795837,0.47466301918029785,0.7149397730827332,0.4324536919593811,0.721969723701477,0.4045913815498352,0.7163576483726501,0.38466876745224,0.7070785164833069
CRYING,0.5957198739051819,0.7653613686561584,0.552233099937439,0.7399203181266785,0.4971773028373718,0.7375534176826477,0.4548608958721161,0.7464147210121155,0.419929563999176,0.7456560730934143,0.5048338174819946,0.7742133736610413,0.4444166421890259,0.7892515659332275,0.4071562588214874,0.7922644019126892,0.37886306643486023,0.7927168607711792,0.517976701259613,0.7987839579582214,0.4538106322288513,0.8123148679733276,0.41301366686820984,0.814410388469696,0.38281747698783875,0.8139858245849609,0.5294451713562012,0.8166446685791016,0.47115087509155273,0.8299717307090759,0.434716135263443,0.8308305144309998,0.40807390213012695,0.8283353447914124,0.5385228395462036,0.8282201886177063,0.4907110929489136,0.8402577638626099,0.46089643239974976,0.8400861620903015,0.43834933638572693,0.8371439576148987
CRYING,0.451343297958374,0.432790070772171,0.47454240918159485,0.43156877160072327,0.4892576336860657,0.40882667899131775,0.4990977942943573,0.3897216022014618,0.5087442994117737,0.3775118291378021,0.4834189713001251,0.35918596386909485,0.5093846917152405,0.3608062267303467,0.5139082670211792,0.38226452469825745,0.5087034702301025,0.39598068594932556,0.47768858075141907,0.3640591502189636,0.509922206401825,0.3742731511592865,0.5114935636520386,0.4009642004966736,0.505385160446167,0.4114266335964203,0.4725150167942047,0.37840884923934937,0.5036728382110596,0.3940388262271881,0.5022573471069336,0.4189266860485077,0.49514055252075195,0.42672020196914673,0.4678565561771393,0.39846113324165344,0.49190160632133484,0.4141538739204407,0.49106135964393616,0.4304638206958771,0.4854181110858917,0.4355108439922333
CRYING,0.5862085223197937,0.7239110469818115,0.5568799376487732,0.6896358132362366,0.5145768523216248,0.6693933010101318,0.46951591968536377,0.6655471324920654,0.4309734106063843,0.6608094573020935,0.4848482608795166,0.7111737132072449,0.406445175409317,0.7051990628242493,0.404739111661911,0.6937353610992432,0.41833531856536865,0.6902515292167664,0.48408088088035583,0.7418128848075867,0.4002567231655121,0.7321860790252686,0.4091765582561493,0.7169948220252991,0.4322200119495392,0.7156415581703186,0.4858473241329193,0.7648969292640686,0.4073953926563263,0.7570989727973938,0.4171489477157593,0.7425951957702637,0.4403575360774994,0.7410107851028442,0.4899516999721527,0.7810717821121216,0.4236648380756378,0.7763025164604187,0.4303206205368042,0.7640987634658813,0.45187363028526306,0.7617264986038208
CRYING,0.41437968611717224,0.457396924495697,0.41107991337776184,0.4186367690563202,0.4199419319629669,0.3835097551345825,0.43379613757133484,0.3678111433982849,0.4461019039154053,0.36547860503196716,0.420681357383728,0.36838167905807495,0.42774447798728943,0.32687443494796753,0.4360273480415344,0.3006690442562103,0.44217631220817566,0.28375521302223206,0.4299277663230896,0.38036853075027466,0.45658594369888306,0.34985560178756714,0.4565238356590271,0.36464112997055054,0.44878891110420227,0.3757689297199249,0.43884068727493286,0.3986019790172577,0.46469804644584656,0.3734203577041626,0.46122094988822937,0.38662227988243103,0.45298102498054504,0.39506620168685913,0.4462423026561737,0.4211300015449524,0.4670194983482361,0.4009043276309967,0.4629875123500824,0.4104834496974945,0.45454585552215576,0.41814348101615906
CRYING,0.5241511464118958,0.48631080985069275,0.5131636261940002,0.4520016312599182,0.5141652822494507,0.4248459041118622,0.5188959240913391,0.4131280779838562,0.5195778012275696,0.41072049736976624,0.5373016595840454,0.396541953086853,0.5436791777610779,0.3657575845718384,0.5498107075691223,0.35130077600479126,0.5546523332595825,0.3438534736633301,0.5520429611206055,0.40564754605293274,0.5605750679969788,0.410365492105484,0.5579192638397217,0.4231145679950714,0.5535937547683716,0.4320645034313202,0.5613613128662109,0.4244078993797302,0.5646666884422302,0.4332091212272644,0.5607296228408813,0.44184377789497375,0.5558662414550781,0.44734764099121094,0.5669723153114319,0.44406554102897644,0.5681900978088379,0.4539364278316498,0.5638732314109802,0.46113574504852295,0.5586348176002502,0.4660661816596985
CRYING,0.529498279094696,0.4124411642551422,0.5160520076751709,0.38233035802841187,0.5135434865951538,0.3616960048675537,0.5159926414489746,0.3551766276359558,0.5198122262954712,0.35839518904685974,0.5385375022888184,0.32314983010292053,0.5482338666915894,0.2993279993534088,0.5509108304977417,0.29356005787849426,0.5508764982223511,0.2919660210609436,0.5518434047698975,0.33151987195014954,0.5563594102859497,0.33746975660324097,0.5521993041038513,0.3485737442970276,0.5474961400032043,0.3551735281944275,0.5609493851661682,0.3487550914287567,0.5603105425834656,0.3556261658668518,0.5562717318534851,0.3650685250759125,0.5513452291488647,0.3713951110839844,0.5665215849876404,0.3657805919647217,0.5666345357894897,0.37372246384620667,0.5626878142356873,0.38137632608413696,0.5579085946083069,0.387775182723999
CRYING,0.5129435062408447,0.450953871011734,0.4995949864387512,0.41017425060272217,0.49399539828300476,0.36835920810699463,0.4875682294368744,0.33405131101608276,0.47939109802246094,0.3058379590511322,0.5277145504951477,0.33621683716773987,0.5464383363723755,0.29737141728401184,0.5577340722084045,0.2795296311378479,0.5636295676231384,0.2761744558811188,0.5432230234146118,0.3535327613353729,0.5670521855354309,0.3130265474319458,0.5740407705307007,0.30573925375938416,0.5725278854370117,0.313747376203537,0.5554307103157043,0.3760775625705719,0.5781261324882507,0.3409043550491333,0.581213653087616,0.33851367235183716,0.5756456851959229,0.3463619351387024,0.5647910237312317,0.4018045663833618,0.5840380787849426,0.37395593523979187,0.586327075958252,0.3700660169124603,0.5808252096176147,0.3739154636859894
CRYING,0.5228439569473267,0.35905203223228455,0.5495740175247192,0.3698560297489166,0.5727713108062744,0.36307498812675476,0.5884615778923035,0.3441318869590759,0.594476580619812,0.32326340675354004,0.5765787363052368,0.3336840867996216,0.5929839611053467,0.31834980845451355,0.593815267086029,0.3324698507785797,0.5882428288459778,0.3441809415817261,0.5726703405380249,0.31731918454170227,0.5912660360336304,0.3023228049278259,0.5877654552459717,0.3210759460926056,0.577961802482605,0.3335890471935272,0.5657708644866943,0.3012361526489258,0.5837168097496033,0.28851720690727234,0.5780937671661377,0.309593141078949,0.5666711330413818,0.3227786421775818,0.5552656054496765,0.28546804189682007,0.571266233921051,0.27459704875946045,0.5708418488502502,0.2911398708820343,0.5632117390632629,0.30396899580955505
CRYING,0.523328423500061,0.36748453974723816,0.5261586308479309,0.3262646496295929,0.5399616956710815,0.29655519127845764,0.5568143129348755,0.28702738881111145,0.5688016414642334,0.28412705659866333,0.5501026511192322,0.26951098442077637,0.5737770199775696,0.2804960608482361,0.5711014270782471,0.2959938943386078,0.5636966824531555,0.3009989857673645,0.5571409463882446,0.2846229672431946,0.5804694294929504,0.29739752411842346,0.5757641792297363,0.31123587489128113,0.5673428177833557,0.3133125603199005,0.5630411505699158,0.3053969442844391,0.5824970006942749,0.31931614875793457,0.5763222575187683,0.3308252990245819,0.5682490468025208,0.3305502235889435,0.567553699016571,0.32992494106292725,0.5795517563819885,0.343066543340683,0.5723052620887756,0.3518534302711487,0.5650030374526978,0.3503354489803314
DARE,0.3111703395843506,0.5273065567016602,0.329921692609787,0.5049819350242615,0.3393102288246155,0.47041505575180054,0.3439205586910248,0.4437442123889923,0.3477609157562256,0.42033621668815613,0.3224780559539795,0.42279934883117676,0.34511464834213257,0.4277649521827698,0.3422175943851471,0.45431646704673767,0.33630865812301636,0.46361082792282104,0.3137282431125641,0.4265953004360199,0.3393721580505371,0.4381575584411621,0.336216539144516,0.46180689334869385,0.33068332076072693,0.467794269323349,0.30728843808174133,0.4385596513748169,0.3318527042865753,0.45339658856391907,0.3290228247642517,0.47220417857170105,0.3228045105934143,0.4752795994281769,0.3030734956264496,0.45549100637435913,0.32278597354888916,0.4670039713382721,0.321275919675827,0.4810202717781067,0.31520748138427734,0.48313653469085693
DARE,0.3209438920021057,0.5897254943847656,0.33413878083229065,0.5393605828285217,0.34170016646385193,0.4918319284915924,0.3453630208969116,0.45561492443084717,0.3459019660949707,0.4242064952850342,0.33332374691963196,0.48465242981910706,0.3576250970363617,0.4914698004722595,0.36072292923927307,0.5044623017311096,0.35260504484176636,0.5068819522857666,0.327320396900177,0.5050417184829712,0.35526537895202637,0.5110450387001038,0.3582434058189392,0.5208918452262878,0.3495945930480957,0.5226344466209412,0.3232908248901367,0.5284070372581482,0.3494860529899597,0.5329918265342712,0.3532431423664093,0.5408012270927429,0.34578490257263184,0.5410329103469849,0.3217002749443054,0.5530158877372742,0.34454667568206787,0.5567216873168945,0.3481740355491638,0.5584599375724792,0.34177446365356445,0.5576460361480713
DARE,0.7425155639648438,0.43186500668525696,0.7408185601234436,0.38216760754585266,0.7365169525146484,0.33044275641441345,0.7377769947052002,0.29090213775634766,0.7466960549354553,0.2635636031627655,0.7198488116264343,0.31074628233909607,0.6892723441123962,0.31990718841552734,0.69417804479599,0.3370561897754669,0.7036046385765076,0.3374517858028412,0.7145150303840637,0.3321475386619568,0.6822831034660339,0.3471044600009918,0.6903930902481079,0.35971471667289734,0.700813889503479,0.35974210500717163,0.7101364135742188,0.35817021131515503,0.681189239025116,0.3691578507423401,0.689157247543335,0.3804911971092224,0.6993268728256226,0.38014721870422363,0.7062229514122009,0.3847863972187042,0.68381267786026,0.39093759655952454,0.6910575032234192,0.39893871545791626,0.7002231478691101,0.3993667662143707
DARE,0.6584229469299316,0.4362579882144928,0.6456803679466248,0.39588937163352966,0.6400185227394104,0.35864803194999695,0.6320092678070068,0.3327595293521881,0.6221343278884888,0.3164253532886505,0.6700417995452881,0.34100794792175293,0.6504496335983276,0.3329114615917206,0.6469510197639465,0.35231155157089233,0.6515331268310547,0.36048346757888794,0.6774961948394775,0.354970246553421,0.652219295501709,0.35282599925994873,0.6495652794837952,0.3690739572048187,0.655082106590271,0.37426048517227173,0.6812009215354919,0.37458136677742004,0.6563456058502197,0.37188681960105896,0.6535404324531555,0.3849456012248993,0.658745527267456,0.3891592025756836,0.6815131902694702,0.39509153366088867,0.6620328426361084,0.3921096920967102,0.6592013239860535,0.39965859055519104,0.6636012196540833,0.40428122878074646
DARE,0.3058645725250244,0.6013527512550354,0.3231491446495056,0.553798496723175,0.3326355516910553,0.5095593929290771,0.33704864978790283,0.4759211242198944,0.3373662531375885,0.44453758001327515,0.3129113018512726,0.5076676607131958,0.3380067050457001,0.5187154412269592,0.34041091799736023,0.5317084193229675,0.3350740969181061,0.5338096022605896,0.3050195276737213,0.5306476950645447,0.3355771601200104,0.5469904541969299,0.3342632055282593,0.5548474192619324,0.32555514574050903,0.5513995289802551,0.3006542921066284,0.5564097762107849,0.3300417363643646,0.5694755911827087,0.3276052176952362,0.5739133358001709,0.3185819685459137,0.5679360032081604,0.2985796630382538,0.5807988047599792,0.3211551606655121,0.5886294841766357,0.32023924589157104,0.5899795293807983,0.3117692172527313,0.5864612460136414
DARE,0.2778419256210327,0.5044744610786438,0.31132689118385315,0.4838615953922272,0.36982494592666626,0.47677579522132874,0.4177795946598053,0.4779336750507355,0.45656150579452515,0.4733337163925171,0.3737764060497284,0.4684199094772339,0.4380418062210083,0.4904329776763916,0.4201691150665283,0.5065520405769348,0.39551353454589844,0.5042352676391602,0.3594929873943329,0.4886139929294586,0.42345312237739563,0.520697832107544,0.40078288316726685,0.5301889777183533,0.37554773688316345,0.5209404230117798,0.33948516845703125,0.5128827095031738,0.3961043357849121,0.5448400378227234,0.37370383739471436,0.548084020614624,0.3521343171596527,0.5381203293800354,0.3175535798072815,0.5379596948623657,0.3639974892139435,0.5628576874732971,0.34762078523635864,0.5613552927970886,0.3287099301815033,0.5507262945175171
DIFFERENCE,0.2028214931488037,0.48217687010765076,0.23557092249393463,0.4943288266658783,0.27875271439552307,0.4952714443206787,0.30501803755760193,0.4962363839149475,0.32666152715682983,0.49964264035224915,0.3131122291088104,0.44781145453453064,0.35543015599250793,0.44457733631134033,0.3898108899593353,0.4505619406700134,0.4188655912876129,0.45833638310432434,0.2961227595806122,0.4350391626358032,0.34162482619285583,0.42207857966423035,0.3789752125740051,0.4251072406768799,0.4102129638195038,0.43224605917930603,0.26740676164627075,0.4295482635498047,0.28928789496421814,0.4453103542327881,0.2934347093105316,0.4709599018096924,0.2938043475151062,0.49155181646347046,0.23126204311847687,0.432009756565094,0.25255095958709717,0.45249831676483154,0.2569276988506317,0.47709977626800537,0.25609368085861206,0.4962765872478485
DIFFERENCE,0.4091493785381317,0.5762696266174316,0.43173646926879883,0.5691046714782715,0.4477085769176483,0.558804988861084,0.4591984450817108,0.5503475069999695,0.465338796377182,0.5361180305480957,0.4449158310890198,0.5008846521377563,0.466927170753479,0.5079504251480103,0.48121362924575806,0.5164933204650879,0.4918055832386017,0.5244836807250977,0.4389179050922394,0.49063464999198914,0.46471694111824036,0.47723835706710815,0.4812460243701935,0.4836280345916748,0.49272412061691284,0.4907015860080719,0.4321272671222687,0.48931193351745605,0.45830047130584717,0.49556002020835876,0.45737403631210327,0.5240681171417236,0.4522079527378082,0.5420677661895752,0.4263823628425598,0.4980260729789734,0.4470536410808563,0.5105695128440857,0.4463171660900116,0.5315483212471008,0.4414694607257843,0.5438162684440613
DIFFERENCE,0.43822211027145386,0.6055231094360352,0.4198235273361206,0.5793724656105042,0.4084537923336029,0.5489076375961304,0.40038159489631653,0.5201294422149658,0.38959285616874695,0.5022703409194946,0.43394526839256287,0.523585855960846,0.4354831576347351,0.4918983280658722,0.43576228618621826,0.47313177585601807,0.43659424781799316,0.45770251750946045,0.4488847851753235,0.5256117582321167,0.45644599199295044,0.48317375779151917,0.46160435676574707,0.457095205783844,0.46711260080337524,0.4364639222621918,0.4605681598186493,0.5329272150993347,0.4735158085823059,0.491909384727478,0.4823421239852905,0.46522554755210876,0.4897395670413971,0.442607045173645,0.4692334234714508,0.5435473322868347,0.4827503263950348,0.5121747255325317,0.49058836698532104,0.4935082197189331,0.49712374806404114,0.47575899958610535
DIFFERENCE,0.73490309715271,0.5139951109886169,0.7456591725349426,0.4580994248390198,0.7487449049949646,0.3923287093639374,0.7580300569534302,0.3459528386592865,0.7711121439933777,0.3194310963153839,0.7404269576072693,0.4160849153995514,0.7245854735374451,0.37910890579223633,0.7143526673316956,0.36646339297294617,0.7062902450561523,0.3581792712211609,0.7198045253753662,0.4435388743877411,0.6820040941238403,0.3978077173233032,0.6581374406814575,0.37147602438926697,0.639864444732666,0.35675662755966187,0.7026209831237793,0.46704187989234924,0.6815448999404907,0.41055554151535034,0.6920018196105957,0.40371137857437134,0.7016096115112305,0.4105127155780792,0.689221978187561,0.48368826508522034,0.6806712746620178,0.43244361877441406,0.6906420588493347,0.4227779507637024,0.6989762187004089,0.4225498139858246
DIFFERENCE,0.5831759572029114,0.6406792402267456,0.5644749402999878,0.6429814696311951,0.5467342734336853,0.6370643973350525,0.5350878834724426,0.6355313658714294,0.5255776047706604,0.6353340744972229,0.5455577373504639,0.5794415473937988,0.525649905204773,0.5852728486061096,0.5135557651519775,0.5931735634803772,0.5036178231239319,0.6004531383514404,0.5536163449287415,0.5739901661872864,0.5293549299240112,0.5788951516151428,0.5144847631454468,0.5903444886207581,0.5041732788085938,0.5984475016593933,0.5631500482559204,0.5794278383255005,0.5401349067687988,0.5882394313812256,0.537790834903717,0.614135205745697,0.5401443839073181,0.6309712529182434,0.5714996457099915,0.593956470489502,0.5533465147018433,0.6042596697807312,0.5499106049537659,0.6205184459686279,0.551403284072876,0.6306185126304626
DILEMMA,0.6313252449035645,0.28574255108833313,0.6450294256210327,0.3171752989292145,0.6636360883712769,0.3328874707221985,0.6760684847831726,0.3466503322124481,0.6873493790626526,0.3640930652618408,0.6839832663536072,0.3029101490974426,0.6999162435531616,0.3306965231895447,0.7072340250015259,0.3583895266056061,0.7112024426460266,0.38183534145355225,0.6844794750213623,0.295775443315506,0.7029184699058533,0.32682573795318604,0.7102203369140625,0.3571301996707916,0.7142400145530701,0.38335636258125305,0.682420551776886,0.29230740666389465,0.7026084065437317,0.3199450373649597,0.7110021710395813,0.3475344181060791,0.7156757116317749,0.37119826674461365,0.678475022315979,0.29177677631378174,0.6951103210449219,0.3094686269760132,0.7038178443908691,0.32818901538848877,0.709147036075592,0.34557318687438965
DILEMMA,0.5189585089683533,0.3866307735443115,0.5414611101150513,0.4062308967113495,0.5606879591941833,0.40682023763656616,0.5731501579284668,0.4180900752544403,0.5844720602035522,0.43242329359054565,0.5708727240562439,0.34932419657707214,0.5970572829246521,0.32723820209503174,0.6164951920509338,0.3149572014808655,0.6317439079284668,0.3078500032424927,0.5676323771476746,0.3431427776813507,0.5955104827880859,0.3174645006656647,0.6176740527153015,0.31028005480766296,0.6342997550964355,0.3114946186542511,0.563237726688385,0.34876564145088196,0.5918816328048706,0.327658474445343,0.6135765910148621,0.32344895601272583,0.6292805075645447,0.3246719241142273,0.5597080588340759,0.36732274293899536,0.5839417576789856,0.3696594536304474,0.6000913381576538,0.37579405307769775,0.612265408039093,0.38262656331062317
DILEMMA,0.6391500234603882,0.5346295833587646,0.6453545689582825,0.50673907995224,0.6582193374633789,0.4897768497467041,0.666714608669281,0.47717317938804626,0.6710231900215149,0.4657871425151825,0.68731689453125,0.5158752799034119,0.7052467465400696,0.5188472867012024,0.7168553471565247,0.5182213187217712,0.7264657020568848,0.5174811482429504,0.6895536184310913,0.5263209939002991,0.7112841606140137,0.5302020907402039,0.726364254951477,0.5283538103103638,0.7384939193725586,0.5265638828277588,0.6885506510734558,0.5360338687896729,0.7099177241325378,0.5401320457458496,0.7243034243583679,0.5386244654655457,0.7362123131752014,0.5362876653671265,0.684536874294281,0.5438018441200256,0.7023299336433411,0.5446468591690063,0.713741660118103,0.542201042175293,0.7233145236968994,0.5388811230659485
DILEMMA,0.5046514272689819,0.48690706491470337,0.4812909960746765,0.47139492630958557,0.4559381902217865,0.4629210829734802,0.43461161851882935,0.4623190462589264,0.41616320610046387,0.46467888355255127,0.46028485894203186,0.44480472803115845,0.43438565731048584,0.4346705675125122,0.41531136631965637,0.43855899572372437,0.4000641703605652,0.44704750180244446,0.46819204092025757,0.45770034193992615,0.4419502019882202,0.44139766693115234,0.42122605443000793,0.44889092445373535,0.4063813090324402,0.4616844654083252,0.4784736931324005,0.47954973578453064,0.4561828076839447,0.47608742117881775,0.43656402826309204,0.48457762598991394,0.42104294896125793,0.4920945465564728,0.4889838397502899,0.5076647996902466,0.4729183316230774,0.5146946310997009,0.45888346433639526,0.5224647521972656,0.4461534321308136,0.5306432843208313
DILEMMA,0.3765448033809662,0.7320409417152405,0.3761734962463379,0.690794825553894,0.3666790723800659,0.6517792344093323,0.3592447340488434,0.6215894818305969,0.3526129126548767,0.591913640499115,0.33572882413864136,0.650000274181366,0.3201621472835541,0.6248844265937805,0.313294917345047,0.6079263091087341,0.3083694279193878,0.5897645354270935,0.3303298056125641,0.66827392578125,0.3131546080112457,0.6455138325691223,0.3067188560962677,0.6260652542114258,0.30311205983161926,0.605181872844696,0.32986870408058167,0.692249596118927,0.3117590546607971,0.6725069284439087,0.30429986119270325,0.6539109349250793,0.30013611912727356,0.6327962875366211,0.333394855260849,0.7196846604347229,0.3186449408531189,0.7102525234222412,0.311205118894577,0.6969388723373413,0.30597904324531555,0.6809822916984558
DILEMMA,0.6512593626976013,0.5735289454460144,0.6341297030448914,0.5428725481033325,0.6015708446502686,0.5180686712265015,0.569409191608429,0.5038454532623291,0.5420978665351868,0.4980648458003998,0.6093923449516296,0.5182296633720398,0.574684739112854,0.49555692076683044,0.5415031909942627,0.4934132397174835,0.5127235054969788,0.497792512178421,0.6042226552963257,0.5435985326766968,0.5540485978126526,0.5371428728103638,0.5103766918182373,0.5409491658210754,0.4755030572414398,0.5466291904449463,0.5997856259346008,0.5692485570907593,0.5477487444877625,0.5691041350364685,0.5026409029960632,0.5737977623939514,0.4672774374485016,0.5791451334953308,0.5955711007118225,0.5928376317024231,0.5518781542778015,0.5963261723518372,0.518687903881073,0.5986568927764893,0.4884825646877289,0.6011616587638855
DISAPPOINTED,0.7228971123695374,0.7534971833229065,0.6974878311157227,0.7376148700714111,0.6599974036216736,0.7363908886909485,0.6243323683738708,0.7400974631309509,0.5909860730171204,0.7399339079856873,0.6283122301101685,0.7986999750137329,0.5712218284606934,0.8070911765098572,0.5314673185348511,0.8087059259414673,0.5004674196243286,0.8088604211807251,0.6281419396400452,0.8086075782775879,0.570238471031189,0.8150025010108948,0.5282794833183289,0.8128782510757446,0.4948895573616028,0.8086481094360352,0.6294633150100708,0.811139702796936,0.5773706436157227,0.8165096044540405,0.5436410903930664,0.8122199773788452,0.5165640115737915,0.8056824803352356,0.633771538734436,0.8096821904182434,0.5937734246253967,0.8123180270195007,0.5679330825805664,0.8065382838249207,0.5483360290527344,0.7982738018035889
DISAPPOINTED,0.46423664689064026,0.3496945798397064,0.45293158292770386,0.3285164535045624,0.44817599654197693,0.30553796887397766,0.4429481625556946,0.29085564613342285,0.4359591007232666,0.28495100140571594,0.472452849149704,0.267304390668869,0.4833771884441376,0.22912399470806122,0.49085578322410583,0.21050654351711273,0.4971163272857666,0.19688352942466736,0.4908079504966736,0.2726761996746063,0.5059295892715454,0.23242340981960297,0.5161892771720886,0.2115359902381897,0.5246947407722473,0.1979624629020691,0.5044621825218201,0.28953152894973755,0.5224491953849792,0.2508276402950287,0.5331934094429016,0.2291717529296875,0.5408265590667725,0.21513430774211884,0.5143936276435852,0.3124234080314636,0.531765341758728,0.2964664697647095,0.5417769551277161,0.28752291202545166,0.5491862297058105,0.2809251844882965
DISAPPOINTED,0.48660895228385925,0.46193742752075195,0.48345640301704407,0.4166950285434723,0.49224868416786194,0.38537123799324036,0.5065287947654724,0.37667709589004517,0.5188782811164856,0.3814347982406616,0.4957609176635742,0.36583009362220764,0.5075661540031433,0.3591594398021698,0.5078697204589844,0.367013543844223,0.5052974820137024,0.370297372341156,0.5063765048980713,0.37337228655815125,0.5183632373809814,0.3675420880317688,0.5172892808914185,0.37481746077537537,0.5133902430534363,0.37989097833633423,0.5165067911148071,0.38596099615097046,0.5273633599281311,0.38177040219306946,0.5245513916015625,0.3885679841041565,0.5194200873374939,0.39257025718688965,0.525318443775177,0.4020174741744995,0.5311337113380432,0.39468666911125183,0.5272850394248962,0.40184485912323,0.5227583646774292,0.40687528252601624
DISAPPOINTED,0.44861000776290894,0.4272094964981079,0.4390432834625244,0.3888212740421295,0.4438592195510864,0.3573255240917206,0.45689794421195984,0.3455188572406769,0.4674959182739258,0.3448139429092407,0.450907438993454,0.3356185853481293,0.45345062017440796,0.2891353964805603,0.4566597640514374,0.26455798745155334,0.45926234126091003,0.2461187243461609,0.4654584228992462,0.34089013934135437,0.4720146656036377,0.29451635479927063,0.4758325219154358,0.27214571833610535,0.4785010814666748,0.25660163164138794,0.4768092632293701,0.3535970449447632,0.4804787039756775,0.32961761951446533,0.47571176290512085,0.3358994722366333,0.4709022641181946,0.344921350479126,0.4846165180206299,0.3700591027736664,0.48481857776641846,0.3585299849510193,0.4798160791397095,0.36316826939582825,0.475358247756958,0.370769202709198
DISAPPOINTED,0.4492752254009247,0.3160933256149292,0.4385165274143219,0.2880736291408539,0.4366723895072937,0.2580975592136383,0.4363679885864258,0.24040350317955017,0.4369554817676544,0.23603352904319763,0.44612565636634827,0.21901234984397888,0.4460340440273285,0.1713206171989441,0.44676491618156433,0.13970021903514862,0.4488239586353302,0.11871606111526489,0.4588308334350586,0.21721799671649933,0.4698912501335144,0.16651828587055206,0.4805764853954315,0.14236116409301758,0.48861101269721985,0.1359676569700241,0.4719119071960449,0.22577090561389923,0.48833349347114563,0.18345831334590912,0.49988409876823425,0.1698126345872879,0.5075520277023315,0.1693454086780548,0.4839091897010803,0.24269796907901764,0.5032358765602112,0.22428476810455322,0.5126360654830933,0.21818585693836212,0.519051730632782,0.21942509710788727
DISAPPOINTED,0.5300904512405396,0.8274891376495361,0.5200486779212952,0.8268358707427979,0.5109615921974182,0.8476787209510803,0.5045296549797058,0.8693757057189941,0.49776026606559753,0.8850088119506836,0.5209877490997314,0.8868600130081177,0.5106355547904968,0.9195004105567932,0.49785760045051575,0.9311081767082214,0.48677313327789307,0.9346060752868652,0.5205097794532776,0.8913262486457825,0.508582353591919,0.9220607876777649,0.494174599647522,0.9298609495162964,0.48199304938316345,0.9293830394744873,0.5176425576210022,0.8914164304733276,0.5064777731895447,0.9181872010231018,0.49346861243247986,0.9257369041442871,0.48276373744010925,0.9260113835334778,0.5139952301979065,0.8895713090896606,0.5046507716178894,0.910716712474823,0.4953923523426056,0.9185788631439209,0.487472802400589,0.921368420124054
DO,0.6280195116996765,0.7319363355636597,0.5991525053977966,0.7152911424636841,0.5650938153266907,0.7080808877944946,0.5304837822914124,0.7097870111465454,0.5012053847312927,0.7107664942741394,0.5511584281921387,0.7500634789466858,0.4949861168861389,0.7535750865936279,0.45725083351135254,0.7532351016998291,0.425663024187088,0.7519841194152832,0.5451095104217529,0.766236424446106,0.4898175299167633,0.7687907814979553,0.44778817892074585,0.7657431364059448,0.4141547679901123,0.7614900469779968,0.5437816381454468,0.7798933982849121,0.4928053617477417,0.7757848501205444,0.4885546565055847,0.7625852823257446,0.49855783581733704,0.7507560849189758,0.5465343594551086,0.7922655344009399,0.5073133111000061,0.7911757826805115,0.49586406350135803,0.7811022996902466,0.4977704882621765,0.7708108425140381
