gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
I_ME_MINE_MY,0.6605589389801025,0.6554769277572632,0.6699296832084656,0.6148794293403625,0.6544897556304932,0.5732601881027222,0.6523213982582092,0.5418418645858765,0.6692116856575012,0.5172321200370789,0.5894226431846619,0.5826660394668579,0.5489354729652405,0.564737856388092,0.5325880646705627,0.5555832982063293,0.5274701118469238,0.54957115650177,0.5692527890205383,0.6042567491531372,0.5303804278373718,0.5826820135116577,0.5189251899719238,0.5727165341377258,0.5202251672744751,0.5657296180725098,0.5568247437477112,0.6251689195632935,0.5245046615600586,0.6012786626815796,0.5161033272743225,0.5910570025444031,0.5171290636062622,0.5833421349525452,0.5517832040786743,0.6435615420341492,0.5232181549072266,0.6216544508934021,0.5146258473396301,0.6101819276809692,0.51344895362854,0.6020243763923645,0.37615707516670227,0.8698879480361938,0.42980262637138367,0.8411998152732849,0.4894523024559021,0.84046870470047,0.530450165271759,0.8520141839981079,0.550126850605011,0.8551241159439087,0.4891199469566345,0.8956284523010254,0.547672688961029,0.9167926907539368,0.5873627662658691,0.9273107647895813,0.6157904267311096,0.9350766539573669,0.4723378121852875,0.9214136004447937,0.5328606963157654,0.9422664046287537,0.5733158588409424,0.9511496424674988,0.6007204055786133,0.9569331407546997,0.45718619227409363,0.9389280080795288,0.5155280232429504,0.9572333097457886,0.5559139251708984,0.9647011160850525,0.5786172747612,0.9670832753181458,0.4447321891784668,0.9495512247085571,0.4893278181552887,0.9645857214927673,0.5239242911338806,0.9678659439086914,0.5489124655723572,0.9675425291061401
I_ME_MINE_MY,0.21329112350940704,0.8542689085006714,0.26376068592071533,0.8681915402412415,0.2910379469394684,0.8953264355659485,0.295656681060791,0.9217004776000977,0.2894967794418335,0.9389912486076355,0.25757741928100586,0.9378252029418945,0.2744293212890625,0.9610202312469482,0.29322725534439087,0.9594385027885437,0.3039892315864563,0.9520360231399536,0.23231954872608185,0.9411986470222473,0.2498067319393158,0.9645107388496399,0.2691687047481537,0.9620202779769897,0.27924472093582153,0.9529693126678467,0.21172496676445007,0.9377575516700745,0.22786323726177216,0.9605123400688171,0.2441215068101883,0.9585177898406982,0.2520596385002136,0.9488561153411865,0.1944015622138977,0.9298707842826843,0.2088545709848404,0.9495142698287964,0.22263973951339722,0.9503777623176575,0.2314884513616562,0.943959653377533,0.7362812757492065,0.4788201153278351,0.724202036857605,0.4423338770866394,0.6898978352546692,0.4150699973106384,0.65834641456604,0.3969816565513611,0.6370487213134766,0.3829691708087921,0.6608057618141174,0.428678423166275,0.6137079000473022,0.42277035117149353,0.5894883871078491,0.42042335867881775,0.5759533643722534,0.41883984208106995,0.6526088118553162,0.4527685344219208,0.6023480296134949,0.44915086030960083,0.6020376086235046,0.44806405901908875,0.6088538765907288,0.44613024592399597,0.6486286520957947,0.4775508940219879,0.6006413102149963,0.4742063879966736,0.6064729690551758,0.4734054505825043,0.6195608973503113,0.4725216329097748,0.6481938362121582,0.500469446182251,0.6089580059051514,0.4964945912361145,0.6163168549537659,0.4948671758174896,0.6297265291213989,0.49442845582962036
I_ME_MINE_MY,0.368499219417572,0.8927261233329773,0.4105988144874573,0.8599075078964233,0.47134673595428467,0.8623654842376709,0.5205539464950562,0.8818552494049072,0.562923014163971,0.8915950059890747,0.47134652733802795,0.9258349537849426,0.552360475063324,0.936533510684967,0.6030521392822266,0.9304643273353577,0.6371315121650696,0.9199955463409424,0.46612703800201416,0.9501512050628662,0.5447008013725281,0.9560258984565735,0.5929874777793884,0.9430498480796814,0.61883145570755,0.9271870851516724,0.4620872139930725,0.9617047309875488,0.5348146557807922,0.9682920575141907,0.5780161023139954,0.954033374786377,0.5995676517486572,0.9366739988327026,0.4591185748577118,0.9643343091011047,0.5172549486160278,0.972369372844696,0.5560168027877808,0.9632298946380615,0.5799884796142578,0.9512508511543274,0.6891559362411499,0.6353983283042908,0.68470698595047,0.5956482291221619,0.6451827883720398,0.5592307448387146,0.6092053055763245,0.5356548428535461,0.5878772139549255,0.5180606245994568,0.6347586512565613,0.565403938293457,0.5738376975059509,0.5458125472068787,0.5411666631698608,0.5370465517044067,0.5220988988876343,0.5325906276702881,0.6205469965934753,0.589928150177002,0.5545341372489929,0.5672822594642639,0.5547688007354736,0.5639480948448181,0.570141613483429,0.5649006962776184,0.6062897443771362,0.6153702735900879,0.5468540787696838,0.5914400815963745,0.551137387752533,0.5889621376991272,0.5689026713371277,0.5913460850715637,0.5941521525382996,0.6394298076629639,0.5490661263465881,0.6187334060668945,0.5548444390296936,0.6157063841819763,0.5695978999137878,0.618549108505249
KIND,0.45625969767570496,0.9135124683380127,0.4745725095272064,0.9133535027503967,0.4879571199417114,0.9344130754470825,0.4952293634414673,0.9606988430023193,0.5027384757995605,0.9828557968139648,0.471736341714859,0.9695743322372437,0.4823624789714813,0.9975686073303223,0.4895366430282593,1.0110692977905273,0.4945468604564667,1.019360899925232,0.4650273621082306,0.9756365418434143,0.47667166590690613,0.9997743964195251,0.4856170415878296,1.009040355682373,0.4922138750553131,1.0135687589645386,0.4625263810157776,0.9768452048301697,0.4739624857902527,0.997791051864624,0.4821924865245819,1.005690574645996,0.48777639865875244,1.0073003768920898,0.4631323218345642,0.975953221321106,0.47234907746315,0.9933680891990662,0.47890472412109375,1.0002003908157349,0.48412975668907166,1.0034455060958862,0.46756577491760254,0.5187845230102539,0.47760432958602905,0.4880127012729645,0.4766310751438141,0.4582768678665161,0.4692113995552063,0.43669041991233826,0.46363386511802673,0.4167400896549225,0.45678412914276123,0.44970086216926575,0.445453941822052,0.42550137639045715,0.4382629692554474,0.41269153356552124,0.43241485953330994,0.40418946743011475,0.4473326504230499,0.4600919485092163,0.43532809615135193,0.4331386387348175,0.428005576133728,0.4174272418022156,0.42255017161369324,0.4058895707130432,0.440238893032074,0.4736078977584839,0.4288502633571625,0.4473109543323517,0.42207974195480347,0.43030238151550293,0.4181140065193176,0.4179985225200653,0.4350006580352783,0.48890572786331177,0.42510610818862915,0.4677007794380188,0.41995492577552795,0.45392122864723206,0.4169100224971771,0.4428797662258148
KIND,0.4748724400997162,0.4493151009082794,0.4744504392147064,0.4191024899482727,0.45782482624053955,0.3926314413547516,0.4384768009185791,0.38142263889312744,0.4256120026111603,0.38380467891693115,0.41068488359451294,0.39418214559555054,0.37343424558639526,0.376840204000473,0.3452419340610504,0.36657166481018066,0.321970134973526,0.36073237657546997,0.39447370171546936,0.410811185836792,0.3518403172492981,0.3943893015384674,0.3212292194366455,0.38551345467567444,0.294735848903656,0.3796735107898712,0.384749174118042,0.42963850498199463,0.34048202633857727,0.4168446958065033,0.3091168701648712,0.40976154804229736,0.28383925557136536,0.40471968054771423,0.38026005029678345,0.45084768533706665,0.3406054377555847,0.44335541129112244,0.31445199251174927,0.4383123219013214,0.29235196113586426,0.4337479770183563,0.41846030950546265,0.7731125950813293,0.44387614727020264,0.7449369430541992,0.49155861139297485,0.7280721664428711,0.5332274436950684,0.723138689994812,0.5630624890327454,0.7197442650794983,0.5213301777839661,0.760331928730011,0.5793253183364868,0.7586528658866882,0.6035140752792358,0.7464829087257385,0.6121366620063782,0.7358325123786926,0.5231274366378784,0.7853525876998901,0.5861237645149231,0.7820287346839905,0.6063007712364197,0.7674663066864014,0.6092803478240967,0.7551037073135376,0.5207158327102661,0.8060542941093445,0.5795845985412598,0.802391767501831,0.5953584313392639,0.786538302898407,0.5950661301612854,0.7729782462120056,0.51458740234375,0.8229633569717407,0.5626067519187927,0.817615270614624,0.5758206248283386,0.8040030002593994,0.5753528475761414,0.7918476462364197
KIND,0.49690496921539307,0.5325220823287964,0.49146339297294617,0.49771687388420105,0.4655773341655731,0.47062912583351135,0.4466630816459656,0.4516673684120178,0.4459185302257538,0.4360860586166382,0.4286179542541504,0.4768543243408203,0.3882884681224823,0.4609035849571228,0.3634558320045471,0.4525584876537323,0.3447558581829071,0.4470932185649872,0.41270530223846436,0.49286243319511414,0.36923936009407043,0.47558993101119995,0.34157130122184753,0.4661523699760437,0.3206428587436676,0.45956656336784363,0.40202492475509644,0.512408971786499,0.36156904697418213,0.49709659814834595,0.3353947103023529,0.4891313910484314,0.3152666389942169,0.4825585186481476,0.39665138721466064,0.533571720123291,0.36195728182792664,0.5265610814094543,0.3414687216281891,0.5217856764793396,0.3241696059703827,0.5174174904823303,0.44522181153297424,0.8468222618103027,0.47126904129981995,0.8058635592460632,0.5213493704795837,0.7875078916549683,0.5710561275482178,0.7849493622779846,0.6083973050117493,0.7788469195365906,0.5535087585449219,0.8254349231719971,0.6141400933265686,0.8111926317214966,0.6456802487373352,0.8006165027618408,0.6681004166603088,0.7924362421035767,0.5587189793586731,0.8532485365867615,0.6234980821609497,0.8340027928352356,0.650460422039032,0.8180574774742126,0.6656081080436707,0.8068543672561646,0.5582973957061768,0.8732547163963318,0.6180104613304138,0.8562134504318237,0.6393507719039917,0.8390854001045227,0.6471495032310486,0.827201783657074,0.5526629686355591,0.8867746591567993,0.6023797988891602,0.8747363686561584,0.6219708919525146,0.8590782284736633,0.6307711601257324,0.8468815684318542
LIKE,0.564430832862854,0.2771635353565216,0.5512404441833496,0.2433268427848816,0.5474609136581421,0.21349462866783142,0.5424777269363403,0.19149310886859894,0.5374576449394226,0.17562171816825867,0.5808746814727783,0.1972932666540146,0.5653778314590454,0.16205348074436188,0.5505149960517883,0.15698902308940887,0.5382590889930725,0.16130787134170532,0.5817129611968994,0.19949890673160553,0.5652675032615662,0.15491408109664917,0.5483240485191345,0.15295930206775665,0.5359370708465576,0.16134794056415558,0.57783442735672,0.20351530611515045,0.5624375343322754,0.16147230565547943,0.546469509601593,0.157053604722023,0.5351626873016357,0.16174344718456268,0.5683746337890625,0.2106291800737381,0.5522173643112183,0.18026500940322876,0.5406216979026794,0.17305530607700348,0.5320779085159302,0.172240749001503,0.45218566060066223,0.8510176539421082,0.45817577838897705,0.8499129414558411,0.4674804210662842,0.8716655969619751,0.4776972234249115,0.8945980668067932,0.48666319251060486,0.9147908091545105,0.4621165990829468,0.913161039352417,0.4702179729938507,0.9442718625068665,0.48040246963500977,0.9610161781311035,0.48994240164756775,0.9708402156829834,0.468580424785614,0.9167794585227966,0.48027706146240234,0.9476980566978455,0.4939602315425873,0.9611949324607849,0.5052722692489624,0.9654093384742737,0.47461268305778503,0.9130659699440002,0.48735904693603516,0.9361950755119324,0.49947795271873474,0.9384683966636658,0.5084899663925171,0.9338898658752441,0.4794485867023468,0.9058151841163635,0.489309698343277,0.9202392101287842,0.49780282378196716,0.921701967716217,0.5047256350517273,0.9189662933349609
LIKE,0.4857141673564911,0.5905166268348694,0.4875473082065582,0.5558413863182068,0.5078122019767761,0.5333744883537292,0.5289533734321594,0.5185117721557617,0.5463755130767822,0.5045624375343323,0.5519101619720459,0.5784568190574646,0.596610426902771,0.595504641532898,0.6277673244476318,0.6088804006576538,0.6529836058616638,0.6212654113769531,0.5619217753410339,0.6026428937911987,0.6135889291763306,0.6215102076530457,0.65641850233078,0.6358512043952942,0.6941588521003723,0.6483020186424255,0.5667563080787659,0.6192663311958313,0.6183004379272461,0.6359225511550903,0.6590176224708557,0.6477367877960205,0.6908992528915405,0.6569486856460571,0.5688682794570923,0.629833996295929,0.6109908223152161,0.6426808834075928,0.6417267322540283,0.651997447013855,0.6678726077079773,0.6602982878684998,0.8566182255744934,0.1891176700592041,0.8072662353515625,0.16608048975467682,0.7821263670921326,0.1339718997478485,0.7679725289344788,0.106797955930233,0.755953311920166,0.08532709628343582,0.8456237316131592,0.08938441425561905,0.8107006549835205,0.05937923118472099,0.7716020345687866,0.06285745650529861,0.745641827583313,0.07499340176582336,0.85854172706604,0.08633637428283691,0.8156275153160095,0.05322331190109253,0.7724179029464722,0.05731416121125221,0.7470138072967529,0.07037260383367538,0.863689661026001,0.08809395134449005,0.8189957141876221,0.055204425007104874,0.7759260535240173,0.06088561937212944,0.7507350444793701,0.07434685528278351,0.8610711097717285,0.09438052028417587,0.8173306584358215,0.07066895812749863,0.7827720046043396,0.0733141079545021,0.760647177696228,0.08324970304965973
LIKE,0.4614652693271637,0.7609109282493591,0.4529043734073639,0.7435876131057739,0.4491695761680603,0.730864942073822,0.4480198919773102,0.7202240824699402,0.4491610825061798,0.7097484469413757,0.4702565670013428,0.76579350233078,0.48003271222114563,0.7563084959983826,0.4878106713294983,0.746651828289032,0.49522191286087036,0.738734781742096,0.48122328519821167,0.7759007215499878,0.4960326850414276,0.7716050744056702,0.5069172382354736,0.7617900967597961,0.5163542032241821,0.7538105249404907,0.4888112545013428,0.7806735038757324,0.5040802955627441,0.78026282787323,0.5146227478981018,0.7725591659545898,0.5239214897155762,0.7657290101051331,0.4940207004547119,0.7828556299209595,0.5068116188049316,0.7844865322113037,0.5156664848327637,0.782494306564331,0.523544192314148,0.7794074416160583,0.6187552809715271,0.4095582067966461,0.6031723022460938,0.382327675819397,0.5960787534713745,0.3451816737651825,0.5913187265396118,0.31879377365112305,0.5847716331481934,0.2977827489376068,0.624025821685791,0.3135513961315155,0.6092841029167175,0.2872791588306427,0.5949681997299194,0.2814289331436157,0.5831183195114136,0.2821487486362457,0.6299942135810852,0.3139757215976715,0.6102740168571472,0.28077757358551025,0.5940655469894409,0.27749961614608765,0.5816592574119568,0.2804664969444275,0.6322517395019531,0.31889593601226807,0.6116395592689514,0.2864668369293213,0.595054030418396,0.28184905648231506,0.5821768045425415,0.28347891569137573,0.629112720489502,0.3293013572692871,0.6073914170265198,0.30572715401649475,0.5944571495056152,0.29769372940063477,0.5844623446464539,0.29465025663375854
LIKE_LOVE,0.5222358703613281,0.5769413709640503,0.5431046485900879,0.5466436147689819,0.5393733382225037,0.5167282819747925,0.5192323923110962,0.4996815323829651,0.49585774540901184,0.496069997549057,0.5301466584205627,0.5092810988426208,0.49481555819511414,0.4825786352157593,0.49987104535102844,0.4949643313884735,0.5140647888183594,0.5049455761909485,0.5057268738746643,0.5229137539863586,0.4736466705799103,0.4961029291152954,0.481603741645813,0.5071141123771667,0.4949617385864258,0.5186164379119873,0.48320427536964417,0.5380526185035706,0.4589866101741791,0.5143384337425232,0.46803975105285645,0.5241961479187012,0.4809800386428833,0.533369779586792,0.4649071991443634,0.552442193031311,0.4527842402458191,0.5345313549041748,0.4612921476364136,0.5421614050865173,0.47025197744369507,0.5503863096237183,0.5734177827835083,0.5831409096717834,0.5779737830162048,0.541448712348938,0.5988671183586121,0.5173345804214478,0.6261709928512573,0.5118507742881775,0.6464845538139343,0.5198007822036743,0.6409194469451904,0.4981768727302551,0.658406674861908,0.5007208585739136,0.6460015177726746,0.513168454170227,0.6303426027297974,0.5181257128715515,0.6625367403030396,0.5156164169311523,0.6739757061004639,0.5183007717132568,0.659914493560791,0.5282276272773743,0.6451051831245422,0.5335366725921631,0.6766273975372314,0.5366003513336182,0.6802542805671692,0.5403860211372375,0.6666261553764343,0.5480042695999146,0.6532294750213623,0.5528007745742798,0.6836419105529785,0.5584051609039307,0.683491051197052,0.5629956126213074,0.6697008013725281,0.5686696767807007,0.6576884984970093,0.5717900395393372
LIKE_LOVE,0.5085657238960266,0.4732677936553955,0.5176005959510803,0.44320014119148254,0.5315244197845459,0.4323676526546478,0.5431376695632935,0.4409538805484772,0.5499298572540283,0.45694538950920105,0.5442157983779907,0.4189591705799103,0.5528761148452759,0.4372169077396393,0.5485013723373413,0.4490329921245575,0.5424103140830994,0.4517758786678314,0.550835907459259,0.4333387315273285,0.5579982995986938,0.45610448718070984,0.551015317440033,0.465362012386322,0.5449492335319519,0.4645377993583679,0.554659366607666,0.4515041410923004,0.5593705177307129,0.4756031036376953,0.5516216158866882,0.4811283349990845,0.5454066395759583,0.4777592718601227,0.5558850765228271,0.471438467502594,0.5584710836410522,0.49308958649635315,0.5509575009346008,0.4962649643421173,0.5446853041648865,0.49029430747032166,0.43398845195770264,0.5309357047080994,0.4358004927635193,0.49349772930145264,0.4264592230319977,0.4708526134490967,0.4132589101791382,0.46760883927345276,0.40438953042030334,0.4736137092113495,0.41315874457359314,0.44784820079803467,0.40171685814857483,0.45833757519721985,0.4040396809577942,0.47093117237091064,0.40854769945144653,0.47731396555900574,0.40268826484680176,0.4595418870449066,0.3914084732532501,0.469862699508667,0.39507734775543213,0.4811398386955261,0.4011804461479187,0.4859292209148407,0.3948121964931488,0.475710391998291,0.3857051730155945,0.4849238693714142,0.39062443375587463,0.49359408020973206,0.39724209904670715,0.49580150842666626,0.3892582356929779,0.49448806047439575,0.3840843737125397,0.5032119154930115,0.38859760761260986,0.5090017914772034,0.3943512439727783,0.5097612738609314
LIKE_LOVE,0.5160656571388245,0.6155685186386108,0.5178555250167847,0.5721043944358826,0.5283728837966919,0.5475150346755981,0.5418216586112976,0.5472540259361267,0.5499210357666016,0.55889493227005,0.5530744194984436,0.5394454598426819,0.5569935441017151,0.5417265295982361,0.5503591895103455,0.5538120269775391,0.5433641672134399,0.561603844165802,0.5628589391708374,0.5629345178604126,0.5645975470542908,0.564123272895813,0.5576944947242737,0.5710965991020203,0.5504879355430603,0.576694130897522,0.5673471093177795,0.5873226523399353,0.5663834810256958,0.586502730846405,0.5593708753585815,0.5915444493293762,0.552200198173523,0.5967658162117004,0.5687656402587891,0.6109085083007812,0.5645985007286072,0.6099192500114441,0.5567823648452759,0.6143650412559509,0.5504593849182129,0.6195608973503113,0.44456765055656433,0.5656854510307312,0.4388570785522461,0.5515535473823547,0.43006017804145813,0.5304681658744812,0.422113835811615,0.5130907297134399,0.42006221413612366,0.5076048970222473,0.4220995008945465,0.5118883848190308,0.4043464660644531,0.504317045211792,0.4093944728374481,0.5150805115699768,0.41710165143013,0.5232122540473938,0.4200478494167328,0.5120546817779541,0.40452998876571655,0.506141722202301,0.40893152356147766,0.5149571299552917,0.41602623462677,0.5195614695549011,0.4182126224040985,0.5164254903793335,0.40565022826194763,0.5106087327003479,0.40938135981559753,0.5187248587608337,0.41483429074287415,0.5224350094795227,0.41689011454582214,0.5231605768203735,0.40445753931999207,0.5153829455375671,0.40832093358039856,0.5212154388427734,0.41412150859832764,0.5245828032493591
LIKE_LOVE,0.5084784626960754,0.5135523676872253,0.5109237432479858,0.47116634249687195,0.5277109146118164,0.4412309229373932,0.5487879514694214,0.4401203989982605,0.5642980933189392,0.45300036668777466,0.5302847027778625,0.4164365231990814,0.5536061525344849,0.4217585027217865,0.5511886477470398,0.440561980009079,0.5449443459510803,0.4487449824810028,0.5403227806091309,0.436119943857193,0.5600852370262146,0.4457060396671295,0.5536267757415771,0.46035492420196533,0.5463089942932129,0.4633621573448181,0.548333466053009,0.45902931690216064,0.5630016922950745,0.4686840772628784,0.5565322637557983,0.4791780710220337,0.5492651462554932,0.48106062412261963,0.5546828508377075,0.4819600284099579,0.5622181296348572,0.48877957463264465,0.5554175972938538,0.49933958053588867,0.5492404699325562,0.5024427175521851,0.43297338485717773,0.5090486407279968,0.43005886673927307,0.47148534655570984,0.41619691252708435,0.4433062672615051,0.39897218346595764,0.4409901201725006,0.3874363303184509,0.4537084698677063,0.4111560881137848,0.4212227165699005,0.3869112432003021,0.43323755264282227,0.39085492491722107,0.44642242789268494,0.39674443006515503,0.44857513904571533,0.4051724672317505,0.43772175908088684,0.3820591866970062,0.451347291469574,0.3877774178981781,0.4620646834373474,0.3947295546531677,0.46194449067115784,0.3997282087802887,0.45842936635017395,0.3801833987236023,0.47046878933906555,0.3872359097003937,0.478972852230072,0.39469441771507263,0.4776403307914734,0.3947888910770416,0.48018568754196167,0.3834133744239807,0.4894869029521942,0.39006197452545166,0.4955180883407593,0.3964308798313141,0.4946613311767578
LIKE_LOVE,0.5008492469787598,0.5026640892028809,0.4926261007785797,0.4699818789958954,0.4959494471549988,0.4406023621559143,0.5058860778808594,0.4265529215335846,0.514710009098053,0.4265941381454468,0.5109692811965942,0.4129261076450348,0.5188645720481873,0.41177085041999817,0.5184478759765625,0.42480915784835815,0.51573646068573,0.43517836928367615,0.5232500433921814,0.4221406579017639,0.5307999849319458,0.41939446330070496,0.5288745760917664,0.43028244376182556,0.5254764556884766,0.44004392623901367,0.5325710773468018,0.43664997816085815,0.538963258266449,0.4325959086418152,0.5363747477531433,0.44025787711143494,0.53260338306427,0.44870132207870483,0.5395747423171997,0.45398104190826416,0.5434277057647705,0.4502904415130615,0.5400304198265076,0.45670613646507263,0.536030113697052,0.46431487798690796,0.410180926322937,0.5008370280265808,0.4207906424999237,0.47213658690452576,0.4226684868335724,0.4426729083061218,0.41864320635795593,0.4226853549480438,0.4135644733905792,0.41574952006340027,0.4019675850868225,0.4068315327167511,0.400230348110199,0.42014697194099426,0.40516144037246704,0.4368581175804138,0.40784406661987305,0.44402527809143066,0.3910406827926636,0.41471433639526367,0.391063392162323,0.42901337146759033,0.3964768052101135,0.44376271963119507,0.40062254667282104,0.4505041241645813,0.3822470009326935,0.4284301996231079,0.38403040170669556,0.44183236360549927,0.3899734616279602,0.45447513461112976,0.39385566115379333,0.4607255756855011,0.3752916753292084,0.44525575637817383,0.3787458837032318,0.45720407366752625,0.38441383838653564,0.4692767858505249,0.3876694142818451,0.4757419228553772
MEAN IT,0.40393710136413574,0.6656697392463684,0.4099275469779968,0.6445587277412415,0.4219302237033844,0.6159896850585938,0.4381592571735382,0.6031957864761353,0.4513024687767029,0.6005251407623291,0.40731486678123474,0.5832297205924988,0.43030500411987305,0.5736941695213318,0.44576287269592285,0.5791624188423157,0.4568101167678833,0.5874388217926025,0.41175270080566406,0.5931071043014526,0.4342924952507019,0.5766642093658447,0.4506394863128662,0.5794830918312073,0.4619744122028351,0.5890856385231018,0.4181233048439026,0.6077911853790283,0.4394890069961548,0.5926377177238464,0.45342251658439636,0.5917016267776489,0.4626932740211487,0.5954726338386536,0.426328182220459,0.6238659024238586,0.4414446949958801,0.6096128821372986,0.4506543278694153,0.6054720282554626,0.4581865668296814,0.6050573587417603,0.5339544415473938,0.6594725251197815,0.5187863111495972,0.6391404867172241,0.5072372555732727,0.6139373779296875,0.4963565170764923,0.5997688174247742,0.48590952157974243,0.5928282141685486,0.5226812958717346,0.5731636881828308,0.49679189920425415,0.56563401222229,0.4822312891483307,0.5750159025192261,0.47268906235694885,0.5869005918502808,0.5233761668205261,0.5797322392463684,0.49446672201156616,0.5670461058616638,0.47968652844429016,0.5797032117843628,0.47104722261428833,0.5937126874923706,0.5210156440734863,0.593564510345459,0.493099570274353,0.5811064839363098,0.4781549870967865,0.5907896757125854,0.4696594178676605,0.6005929708480835,0.5156577229499817,0.614174485206604,0.4931461811065674,0.6082904934883118,0.4811718165874481,0.6111259460449219,0.47342392802238464,0.6137927770614624
MEAN IT,0.39885491132736206,0.698006808757782,0.4025368094444275,0.6649492383003235,0.4160963296890259,0.6357195973396301,0.432207316160202,0.6223217248916626,0.4462113082408905,0.6181988716125488,0.4146788418292999,0.6170116662979126,0.44359514117240906,0.6019628047943115,0.4617902338504791,0.6063465476036072,0.4741171896457672,0.6142004728317261,0.4140643775463104,0.6328649520874023,0.4469560384750366,0.6165394186973572,0.46611523628234863,0.6257810592651367,0.47694820165634155,0.6378838419914246,0.4163891673088074,0.6546635627746582,0.44616666436195374,0.6390829086303711,0.46437039971351624,0.6476465463638306,0.47390326857566833,0.6575700640678406,0.42037129402160645,0.6789096593856812,0.44310563802719116,0.6645869612693787,0.457240492105484,0.6658185124397278,0.46630874276161194,0.6695749759674072,0.5540668368339539,0.697833776473999,0.5389524102210999,0.6954892873764038,0.5252513289451599,0.6856614947319031,0.5129765272140503,0.6814601421356201,0.5015856027603149,0.6822401881217957,0.5410938858985901,0.6435651779174805,0.5134673118591309,0.6321794390678406,0.4966783821582794,0.6365940570831299,0.48430490493774414,0.645248532295227,0.5462139844894409,0.6427366137504578,0.5140879154205322,0.6299882531166077,0.4951079487800598,0.637092113494873,0.4816759526729584,0.6468991637229919,0.5464109778404236,0.6511895656585693,0.5151554942131042,0.6393201947212219,0.49602410197257996,0.6467028260231018,0.48321300745010376,0.6559340357780457,0.5427317023277283,0.6666935086250305,0.5163890719413757,0.6592363715171814,0.5005261301994324,0.6613593697547913,0.4897080659866333,0.6651800870895386
MEAN IT,0.5797577500343323,0.47333410382270813,0.5621370077133179,0.4340374767780304,0.5339444875717163,0.41454729437828064,0.5083088874816895,0.4282330572605133,0.491478830575943,0.445473849773407,0.5397924184799194,0.387363463640213,0.504562258720398,0.39814624190330505,0.48829221725463867,0.41768768429756165,0.48160603642463684,0.4327927827835083,0.5467945337295532,0.4173108637332916,0.5080376267433167,0.4355532228946686,0.49839940667152405,0.45783039927482605,0.4969279170036316,0.4703410565853119,0.5519040822982788,0.4514642655849457,0.5134606957435608,0.467862069606781,0.5050337910652161,0.4828076958656311,0.5040258765220642,0.48931676149368286,0.5540870428085327,0.4847847819328308,0.5238861441612244,0.48910272121429443,0.516396701335907,0.49188852310180664,0.5147047638893127,0.4914078116416931,0.3776148557662964,0.48299098014831543,0.3918813467025757,0.4477885067462921,0.41604501008987427,0.42638838291168213,0.43776750564575195,0.4293796718120575,0.4526686668395996,0.43628203868865967,0.4205632209777832,0.40930506587028503,0.45266297459602356,0.41171178221702576,0.47131192684173584,0.42050400376319885,0.483803391456604,0.42675626277923584,0.4169856309890747,0.4339037537574768,0.45501598715782166,0.44889339804649353,0.47423088550567627,0.4611523747444153,0.4860670864582062,0.46913087368011475,0.4136529862880707,0.46391651034355164,0.45105987787246704,0.4781681299209595,0.46832993626594543,0.4855223298072815,0.4786834716796875,0.4868301451206207,0.4114391505718231,0.4944519102573395,0.44211626052856445,0.5007599592208862,0.4544122815132141,0.501568615436554,0.4623696804046631,0.49975767731666565
MEDICINE,0.34532979130744934,0.6611025929450989,0.375296026468277,0.6495867371559143,0.40558844804763794,0.6537085175514221,0.4252028465270996,0.6624572277069092,0.4375731945037842,0.6670733094215393,0.406926691532135,0.6985558271408081,0.4391799569129944,0.7244774103164673,0.4631110429763794,0.7422784566879272,0.48154598474502563,0.7565155625343323,0.4003731310367584,0.7096444964408875,0.43159621953964233,0.7397152781486511,0.46009838581085205,0.7592480182647705,0.4844222366809845,0.7742286324501038,0.3944000005722046,0.7157745957374573,0.42236852645874023,0.7452878355979919,0.4470955729484558,0.7634717226028442,0.466385155916214,0.77633136510849,0.388075053691864,0.7181746959686279,0.41035881638526917,0.744217574596405,0.4283016622066498,0.7598069310188293,0.4439430236816406,0.770309567451477,0.7186391949653625,0.09698354452848434,0.652457594871521,0.11501208692789078,0.6023447513580322,0.12216590344905853,0.572221577167511,0.14022091031074524,0.5438523888587952,0.15818192064762115,0.5781842470169067,0.047053828835487366,0.5286444425582886,0.058712881058454514,0.5007978081703186,0.07704198360443115,0.47908803820610046,0.09337735921144485,0.5878995656967163,0.04113250598311424,0.529120147228241,0.05105278268456459,0.49890655279159546,0.06962078809738159,0.4782305061817169,0.08558840304613113,0.601015567779541,0.04248752072453499,0.5451568961143494,0.05123092606663704,0.5146723985671997,0.06965848058462143,0.4947996735572815,0.08592218160629272,0.614380955696106,0.053381986916065216,0.5796958208084106,0.05922091752290726,0.5613939762115479,0.07460933923721313,0.550909161567688,0.08951366692781448
